Date,BTC,ETH,SOL,DOGE,LINK,ADA,XLM,BCH,LTC,ZEC,DOT,UNI,AAVE,ETC,FIL,ATOM,ALGO,ICP,AVAX,NEAR,INJ,HBAR,APT,SUI,XRP
2022-01-14,43090.72,3310.45,146.17,0.1834,25.74,1.2931,0.265375,385.73,144.84,142.55,27.77,15.86,224.42,32.0,29.72,40.44,1.3822,32.55,90.41,,,,,,
2022-01-15,43098.2,3328.12,147.78,0.1846,25.19,1.2922,0.259056,390.86,147.73,144.36,27.64,16.48,238.75,32.86,29.69,39.16,1.3785,32.55,93.08,,,,,,
2022-01-16,43104.34,3349.46,147.98,0.1767,25.51,1.4118,0.259124,388.48,146.49,141.52,27.71,17.86,242.5,32.29,30.41,43.71,1.4299,31.18,92.34,,,,,,
2022-01-17,42218.01,3210.98,139.85,0.171,23.8,1.6027,0.256133,380.75,151.19,138.84,25.68,16.64,227.11,31.0,28.99,39.15,1.3415,29.62,86.68,,,,,,
2022-01-18,42369.74,3160.81,141.35,0.165,22.98,1.4589,0.253995,381.47,141.53,131.88,25.15,15.99,232.45,32.64,28.48,38.27,1.3179,29.38,86.02,,,,,,
2022-01-19,41674.27,3085.27,135.33,0.1616,21.56,1.3366,0.245567,369.1,136.2,125.87,24.06,15.12,210.15,31.29,27.64,37.07,1.2659,26.53,82.64,,,,,,
2022-01-20,40670.97,3000.94,127.52,0.1554,20.18,1.2589,0.231498,357.74,129.8,118.84,23.0,14.49,198.37,29.37,26.19,38.97,1.1614,24.98,79.35,,,,,,
2022-01-21,36456.94,2569.01,112.32,0.1422,17.44,1.1211,0.202862,315.04,114.51,102.28,19.67,12.63,171.09,25.95,21.96,34.64,1.0303,24.19,66.07,,,,,,
2022-01-22,35066.43,2411.9,94.78,0.1333,15.86,1.0713,0.19237,291.88,108.41,94.59,18.26,11.16,147.18,24.23,19.01,29.27,0.9512,20.54,59.8,,,,,,
2022-01-23,36282.47,2541.19,99.82,0.1418,16.67,1.1249,0.201066,302.74,112.35,97.58,18.82,11.42,158.46,25.12,19.51,34.65,0.9895,21.28,64.85,,,,,,
2022-01-24,36693.32,2441.74,91.96,0.1374,15.61,1.0664,0.198106,292.51,109.65,94.38,18.03,10.7,152.41,24.17,18.42,36.03,0.9125,20.73,63.05,,,,,,
2022-01-25,36980.0,2460.68,94.76,0.143,15.49,1.043,0.196794,291.7,107.9,90.46,18.32,10.59,152.06,24.07,18.16,35.92,0.9223,20.06,68.08,,,,,,
2022-01-26,36840.63,2465.0,92.18,0.1432,15.24,1.0784,0.196933,289.42,107.0,89.84,18.09,10.58,146.64,24.34,19.28,32.35,0.9233,19.86,65.89,,,,,,
2022-01-27,37188.37,2425.82,89.55,0.1415,15.23,1.0428,0.194019,289.64,106.92,88.89,18.13,10.32,144.54,24.33,19.21,30.0,0.9364,19.61,64.73,,,,,,
2022-01-28,37741.9,2546.84,91.35,0.1415,16.16,1.0486,0.198646,296.79,109.49,91.3,18.34,10.68,149.11,25.22,19.63,29.5,0.9591,20.32,67.06,,,,,,
2022-01-29,38191.1,2603.74,96.25,0.143,16.24,1.0603,0.203491,299.03,110.84,96.39,18.75,11.16,154.04,25.34,20.29,29.1,0.9693,20.18,71.95,,,,,,
2022-01-30,37901.35,2602.89,93.31,0.1392,17.77,1.0359,0.195399,290.02,108.59,93.02,18.16,10.82,149.01,24.92,19.84,27.19,0.9447,19.27,67.98,,,,,,
2022-01-31,38491.93,2689.72,99.52,0.1417,17.16,1.0524,0.199723,285.23,109.54,94.57,19.39,11.77,157.59,25.68,21.3,28.07,0.9504,19.82,69.92,,,,,,
2022-02-01,38716.88,2789.66,110.1,0.1425,17.0,1.0965,0.202028,287.95,115.11,98.97,19.58,11.11,164.05,26.8,20.92,28.86,0.967,20.18,73.37,,,,,,
2022-02-02,36923.39,2682.66,101.99,0.1371,15.79,1.0268,0.193151,278.0,108.36,98.35,18.76,10.53,151.26,26.27,20.19,26.33,0.9235,21.59,67.87,,,,,,
2022-02-03,37329.91,2697.59,101.93,0.1381,16.31,1.061,0.19506,281.46,111.02,101.02,18.93,10.39,153.12,27.88,20.37,29.72,0.936,20.81,68.49,,,,,,
2022-02-04,41614.64,2998.19,112.69,0.148,17.51,1.1398,0.209216,306.37,121.42,107.21,20.51,11.18,166.87,29.7,21.63,31.13,0.9987,22.27,77.91,,,,,,
2022-02-05,41404.85,3014.5,113.8,0.147,17.77,1.1255,0.213222,320.93,121.8,116.08,21.35,11.26,166.2,29.42,21.97,30.76,1.0021,22.26,77.09,,,,,,
2022-02-06,42415.16,3058.22,115.32,0.1541,18.08,1.1436,0.223926,324.8,127.68,124.6,21.91,11.7,173.57,29.89,22.47,31.31,1.0259,23.36,79.05,,,,,,
2022-02-07,43868.07,3141.89,117.62,0.1654,18.88,1.1991,0.239623,343.44,137.43,128.86,22.37,12.38,182.29,32.66,24.52,31.63,1.0706,24.04,83.23,,,,,,
2022-02-08,44085.59,3119.57,113.58,0.1584,18.4,1.1764,0.242394,335.57,133.82,133.12,21.68,11.95,184.15,32.06,24.64,30.42,1.0239,23.02,86.45,,,,,,
2022-02-09,44416.35,3246.22,114.04,0.1595,18.7,1.1947,0.238854,346.21,140.21,126.05,21.97,12.33,188.2,33.89,24.32,30.94,1.0371,23.1,90.18,,,,,,
2022-02-10,43527.71,3074.85,106.25,0.1516,17.51,1.1515,0.23172,341.1,134.59,124.85,20.51,11.41,175.4,34.39,23.14,29.1,0.9822,21.59,91.18,,,,,,
2022-02-11,42386.47,2929.08,96.5,0.1448,16.22,1.0803,0.215393,320.83,125.69,116.54,18.99,10.65,163.71,32.74,21.09,26.56,0.9169,19.82,81.81,,,,,,
2022-02-12,42244.97,2919.99,95.95,0.1445,15.97,1.0596,0.218218,330.64,126.78,118.04,18.82,10.63,162.52,31.67,20.89,27.07,0.9188,20.07,81.34,,,,,,
2022-02-13,42074.99,2872.84,92.92,0.1482,15.6,1.0431,0.210311,333.81,125.67,117.43,18.75,10.37,158.29,32.5,20.61,26.19,0.8968,19.76,77.97,,,,,,
2022-02-14,42548.71,2931.01,96.43,0.1458,15.9,1.05,0.210709,330.51,124.62,120.62,18.7,10.63,161.11,31.42,20.73,27.16,0.9001,20.74,81.84,,,,,,
2022-02-15,44583.52,3186.24,105.61,0.1518,17.35,1.1087,0.221086,343.69,131.74,126.11,20.19,11.48,172.28,33.47,22.36,29.01,0.9706,21.78,93.07,,,,,,
2022-02-16,43895.56,3124.45,101.94,0.1488,17.14,1.0833,0.21874,334.55,127.84,125.58,19.78,11.22,170.64,32.25,23.08,28.51,0.9791,22.08,95.39,,,,,,
2022-02-17,40536.73,2893.56,93.56,0.1384,15.6,1.0203,0.202261,313.15,116.39,113.58,18.16,10.41,152.99,29.43,20.54,28.07,0.8983,19.86,88.28,,,,,,
2022-02-18,39983.56,2780.08,89.9,0.1386,15.2,0.9958,0.200634,310.33,114.85,109.21,17.83,10.15,145.57,28.96,21.02,26.85,0.895,19.61,83.75,,,,,,
2022-02-19,40101.94,2764.44,91.34,0.141,15.52,0.9969,0.204174,312.05,115.59,112.33,17.86,10.03,146.18,28.7,20.82,26.69,0.9001,20.0,85.07,,,,,,
2022-02-20,38389.03,2622.47,90.78,0.1368,14.62,0.9319,0.194647,302.87,110.69,108.11,16.92,9.36,137.55,27.23,19.82,26.09,0.8455,18.71,77.39,,,,,,
2022-02-21,37023.0,2569.0,82.97,0.1282,13.51,0.8572,0.17816,283.16,102.78,100.47,16.19,8.52,128.69,25.0,18.64,23.83,0.7852,17.77,70.08,,,,,,
2022-02-22,38251.48,2637.98,86.43,0.1314,13.98,0.8881,0.18564,293.48,107.51,103.14,16.61,8.86,134.74,26.68,19.21,24.84,0.8111,17.92,74.42,,,,,,
2022-02-23,37268.19,2580.97,84.64,0.1274,13.34,0.8664,0.181888,288.61,105.41,97.51,15.97,8.75,130.67,26.53,18.43,25.15,0.7853,17.3,73.5,,,,,,
2022-02-24,38347.3,2597.42,89.41,0.1242,13.27,0.8533,0.182403,300.96,104.24,102.82,16.17,8.82,125.3,26.55,18.44,24.86,0.7779,16.62,76.41,,,,,,
2022-02-25,39238.48,2769.52,92.84,0.1277,14.39,0.8997,0.191142,309.04,109.33,106.97,17.28,9.25,139.7,28.01,18.92,27.3,0.8312,17.68,81.05,,,,,,
2022-02-26,39137.8,2780.71,90.32,0.1277,14.72,0.8873,0.192899,315.56,108.29,107.89,18.04,9.06,136.67,28.89,19.07,29.89,0.8598,17.75,81.79,,,,,,
2022-02-27,37717.08,2618.01,85.7,0.1229,13.65,0.8569,0.181008,304.12,103.05,102.4,17.5,9.77,131.74,27.38,20.33,26.8,0.7983,17.24,75.09,,,,,,
2022-02-28,43192.66,2923.08,99.74,0.1334,15.14,0.964,0.197675,339.27,113.82,118.68,18.95,10.53,145.83,30.53,21.72,31.38,0.8684,20.13,84.59,,,,,,
2022-03-01,44439.95,2977.72,98.7,0.1342,15.36,0.9643,0.198927,328.79,112.66,119.25,18.9,10.37,143.34,30.36,20.99,31.15,0.8569,19.38,86.96,,,,,,
2022-03-02,43912.34,2948.56,100.73,0.1332,15.29,0.9394,0.193624,320.3,110.35,125.91,18.61,10.05,137.7,29.52,20.72,32.26,0.8204,19.31,83.43,,,,,,
2022-03-03,42464.41,2833.66,95.61,0.1297,14.89,0.9021,0.187901,315.29,111.69,129.17,18.03,9.55,129.89,30.19,20.12,34.01,0.7967,19.97,78.49,,,,,,
2022-03-04,39166.51,2623.07,88.32,0.1227,13.74,0.845,0.17606,290.61,101.05,117.05,16.79,8.8,124.26,27.64,18.81,30.51,0.7605,17.62,75.82,,,,,,
2022-03-05,39402.43,2665.77,89.62,0.1251,14.0,0.8654,0.18026,294.47,104.9,116.52,17.32,9.0,124.61,27.83,19.09,30.85,0.7738,17.66,76.71,,,,,,
2022-03-06,38408.38,2550.77,84.57,0.1207,13.32,0.823,0.172791,282.11,101.1,107.41,16.99,8.48,116.73,26.56,18.46,28.14,0.7462,16.6,72.47,,,,,,
2022-03-07,37994.0,2491.58,81.66,0.1167,12.67,0.7932,0.169685,273.86,98.35,109.5,16.4,8.3,116.88,26.15,17.82,28.29,0.7277,16.42,71.75,,,,,,
2022-03-08,38749.38,2576.72,82.35,0.1171,13.09,0.8021,0.173136,284.46,100.75,138.68,16.97,8.81,121.68,26.73,18.04,27.87,0.7402,16.87,72.98,,,,,,
2022-03-09,41953.97,2727.6,88.1,0.1216,14.02,0.8495,0.188762,307.25,106.99,141.65,17.88,9.22,127.5,28.07,18.83,30.07,0.7672,17.47,77.65,,,,,,
2022-03-10,39433.71,2608.22,82.92,0.1168,13.17,0.807,0.178633,289.53,102.58,157.3,16.98,8.68,119.26,26.63,17.87,28.05,0.7308,16.62,73.95,,,,,,
2022-03-11,38732.04,2556.42,80.7,0.1154,13.04,0.7884,0.183591,287.73,104.55,153.42,17.7,8.51,116.54,26.47,17.36,27.47,0.7014,16.01,71.25,,,,,,
2022-03-12,38813.02,2569.3,81.44,0.1149,13.14,0.7898,0.18515,290.9,105.58,151.6,18.13,8.46,120.24,26.29,17.7,27.21,0.7051,16.06,70.94,,,,,,
2022-03-13,37793.01,2516.41,78.75,0.1115,12.71,0.7875,0.176342,279.78,101.69,155.0,17.22,8.2,115.63,25.38,17.25,26.25,0.6813,15.75,67.97,,,,,,
2022-03-14,39674.17,2590.23,81.24,0.1139,13.41,0.8028,0.180075,289.43,105.58,149.64,17.69,8.48,118.38,25.92,17.46,26.83,0.7063,16.18,68.98,,,,,,
2022-03-15,39298.1,2619.15,82.85,0.1126,13.7,0.7992,0.182627,289.46,106.94,136.27,17.81,8.72,122.08,25.91,16.79,26.91,0.7163,15.85,69.83,,,,,,
2022-03-16,41127.97,2774.89,87.82,0.117,14.68,0.8393,0.18936,299.91,111.35,154.1,19.04,9.1,141.71,27.39,17.43,28.96,0.7371,16.5,74.12,,,,,,
2022-03-17,40950.33,2814.67,87.88,0.1164,14.41,0.8365,0.189695,296.28,110.26,153.41,18.75,9.23,155.68,27.15,17.44,28.17,0.7417,16.56,79.47,,,,,,
2022-03-18,41774.98,2939.17,89.87,0.1192,15.02,0.852,0.192891,305.71,111.9,172.57,18.96,9.62,160.34,28.05,17.61,28.63,0.7552,16.88,85.76,,,,,,
2022-03-19,42232.26,2952.16,92.39,0.1237,15.01,0.903,0.20054,328.01,116.82,179.79,19.42,9.74,157.26,33.99,18.23,28.65,0.7651,17.62,89.58,,,,,,
2022-03-20,41287.24,2862.44,88.64,0.1193,14.56,0.879,0.197329,327.74,114.88,174.15,18.65,9.33,152.83,38.21,17.66,27.83,0.7418,16.77,84.85,,,,,,
2022-03-21,41017.71,2891.08,88.62,0.1193,15.0,0.9179,0.203692,334.93,116.13,181.64,18.75,9.35,153.88,38.41,17.84,27.93,0.828,16.95,86.22,,,,,,
2022-03-22,42378.26,2970.51,90.48,0.1225,15.43,0.9753,0.20689,375.54,122.81,174.72,20.23,9.76,152.85,51.65,18.31,28.03,0.8268,18.02,83.98,,,,,,
2022-03-23,42899.71,3038.93,94.87,0.1299,15.85,1.1087,0.209453,364.06,122.51,181.99,21.01,10.01,156.07,45.15,19.33,28.26,0.8391,18.98,86.01,,,,,,
2022-03-24,44012.29,3112.52,102.38,0.1368,16.17,1.1314,0.215105,366.47,126.52,193.05,21.25,10.79,168.09,48.64,19.62,29.27,0.8916,19.41,87.61,,,,,,
2022-03-25,44331.85,3104.15,98.63,0.1309,15.61,1.0966,0.211296,365.21,124.0,195.35,20.55,10.58,162.53,48.17,18.85,28.15,0.8895,18.76,83.58,,,,,,
2022-03-26,44539.42,3146.22,101.79,0.1361,15.84,1.153,0.215838,362.07,124.85,204.96,20.91,10.63,163.4,47.21,19.45,28.8,0.9121,19.45,85.96,,,,,,
2022-03-27,46850.01,3296.29,107.09,0.1447,16.87,1.1845,0.229866,376.78,129.68,210.64,22.48,11.4,169.24,48.03,23.71,29.95,0.9498,21.9,89.91,,,,,,
2022-03-28,47144.92,3334.47,105.84,0.1425,16.51,1.1694,0.229783,368.1,127.59,192.22,21.97,10.91,167.77,47.08,25.29,29.36,0.9075,21.79,89.58,,,,,,
2022-03-29,47454.19,3401.71,111.64,0.1444,16.99,1.1909,0.233124,372.34,130.08,196.15,22.44,11.25,222.76,49.3,26.33,30.24,0.9232,22.13,92.79,,,,,,
2022-03-30,47078.03,3386.68,120.79,0.1432,17.23,1.1906,0.234742,380.13,131.12,192.01,22.46,11.74,223.52,49.64,25.91,30.02,0.9268,21.81,95.57,,,,,,
2022-03-31,45528.45,3283.08,122.86,0.1381,16.93,1.1417,0.228422,384.15,123.87,178.41,21.35,11.29,207.0,47.48,24.45,28.9,0.9295,21.0,97.42,,,,,,
2022-04-01,46296.34,3456.48,134.55,0.1414,17.36,1.1654,0.232705,377.35,124.88,186.01,22.07,11.59,244.76,47.2,25.49,29.41,0.939,21.6,96.87,,,,,,
2022-04-02,45826.27,3445.38,132.61,0.1388,17.42,1.1562,0.233338,373.15,124.9,177.74,22.62,11.65,238.39,45.52,23.93,31.31,0.9073,21.0,96.25,,,,,,
2022-04-03,46422.16,3522.78,136.94,0.1465,18.08,1.1865,0.237085,378.78,128.77,179.62,23.21,11.88,243.27,46.7,25.44,31.97,0.9353,22.64,98.06,,,,,,
2022-04-04,46596.83,3520.66,132.16,0.1484,17.51,1.2117,0.232059,376.11,124.76,173.67,22.91,11.56,238.04,46.74,25.24,30.84,0.8824,21.88,96.2,,,,,,
2022-04-05,45506.5,3407.0,126.9,0.1728,16.75,1.1705,0.225057,365.33,122.76,165.55,21.78,11.12,221.05,44.4,24.87,29.3,0.8348,21.06,91.07,,,,,,
2022-04-06,43166.7,3168.52,112.94,0.1434,15.43,1.0525,0.203353,331.0,111.68,160.47,19.85,9.95,190.48,38.47,21.76,26.92,0.7666,18.73,82.99,,,,,,
2022-04-07,43452.18,3227.56,118.52,0.146,15.75,1.0894,0.212644,336.09,114.17,172.67,20.41,10.45,202.16,43.47,22.48,27.67,0.799,19.29,87.58,,,,,,
2022-04-08,42262.02,3192.54,109.97,0.1426,15.14,1.0245,0.202197,323.38,110.73,165.89,19.44,9.74,183.44,40.64,21.3,26.91,0.7596,18.0,83.69,,,,,,
2022-04-09,42766.93,3258.99,112.99,0.1443,15.43,1.0453,0.204927,326.08,112.7,169.46,19.77,10.06,184.85,41.97,21.73,27.27,0.788,18.39,84.56,,,,,,
2022-04-10,42165.96,3203.05,111.07,0.1482,15.24,1.0274,0.200367,319.95,110.26,161.12,19.23,9.86,176.37,40.32,21.01,26.51,0.7511,17.36,80.99,,,,,,
2022-04-11,39535.87,2979.55,99.7,0.1342,13.76,0.9198,0.186754,294.92,102.54,142.55,17.21,8.98,157.99,37.01,18.32,23.85,0.6935,16.09,74.37,,,,,,
2022-04-12,40086.23,3027.82,103.31,0.1381,13.97,0.9545,0.192604,304.99,104.92,147.36,17.77,9.32,164.62,38.13,19.46,24.64,0.7262,16.61,76.36,,,,,,
2022-04-13,41146.68,3119.0,104.95,0.14,14.2,0.9748,0.196528,341.13,110.58,152.73,18.19,9.66,178.29,38.6,19.4,24.69,0.7464,16.97,80.25,,,,,,
2022-04-14,39954.08,3021.78,100.76,0.1441,13.64,0.9325,0.193926,337.51,107.38,144.19,17.91,9.47,172.03,37.06,18.67,23.96,0.7269,16.49,76.84,,,,,,
2022-04-15,40554.58,3040.19,101.39,0.1459,14.11,0.9553,0.204267,340.95,111.0,146.55,18.36,9.78,176.19,37.37,19.06,24.11,0.7394,16.8,77.44,,,,,,
2022-04-16,40387.6,3060.35,102.08,0.1436,14.14,0.9514,0.205349,342.9,114.34,143.95,18.62,9.67,172.23,38.19,21.65,24.18,0.7437,17.57,77.78,,,,,,
2022-04-17,39683.54,2988.4,100.18,0.1393,13.72,0.9148,0.196617,328.18,108.78,137.35,17.74,9.25,166.83,36.58,19.7,23.23,0.7108,16.41,75.45,,,,,,
2022-04-18,40803.58,3056.19,102.39,0.1402,14.06,0.9367,0.205114,340.48,111.24,156.2,18.16,9.39,169.22,36.88,19.64,24.08,0.7369,16.97,77.73,,,,,,
2022-04-19,41503.85,3102.26,108.55,0.1426,14.25,0.9524,0.203903,340.62,113.81,158.73,18.88,9.54,182.93,37.82,20.42,24.67,0.7593,17.41,80.28,,,,,,
2022-04-20,41377.61,3077.06,105.59,0.1408,14.03,0.9367,0.20034,330.55,111.86,156.62,19.1,9.32,186.29,36.54,19.58,24.28,0.7421,17.1,78.24,,,,,,
2022-04-21,40480.81,2983.94,101.78,0.1364,13.58,0.9102,0.196519,315.67,106.69,159.8,18.18,8.85,173.62,34.95,18.85,23.32,0.7187,16.46,75.03,,,,,,
2022-04-22,39712.25,2963.05,100.55,0.1364,13.59,0.9064,0.195403,321.19,105.34,157.09,18.27,8.9,176.78,35.53,19.29,23.11,0.719,16.59,74.01,,,,,,
2022-04-23,39465.87,2933.44,100.66,0.134,13.32,0.8873,0.191399,312.68,105.16,153.08,18.7,8.92,173.44,34.55,18.92,23.21,0.7074,16.48,72.81,,,,,,
2022-04-24,39464.56,2921.96,99.25,0.1319,13.26,0.886,0.189627,307.63,104.59,160.92,18.15,8.71,166.27,33.67,18.92,22.3,0.7008,16.2,71.54,,,,,,
2022-04-25,40439.22,3007.22,100.99,0.1581,13.44,0.8975,0.192216,314.56,104.56,165.73,18.1,8.74,168.97,33.65,18.66,22.12,0.7031,16.14,72.91,,,,,,
2022-04-26,38113.82,2809.26,95.74,0.1377,12.37,0.8259,0.180467,296.43,98.59,145.94,16.69,8.0,158.02,30.7,17.31,20.31,0.6562,14.99,68.7,,,,,,
2022-04-27,39251.11,2889.78,98.35,0.1401,12.75,0.8405,0.18432,307.27,100.63,149.27,16.95,8.23,168.64,31.27,17.69,21.45,0.6715,15.3,69.85,,,,,,
2022-04-28,39743.22,2935.91,98.22,0.1374,12.65,0.8433,0.185847,306.57,103.33,147.0,16.97,8.17,166.07,31.13,18.09,20.74,0.6983,15.11,67.28,,,,,,
2022-04-29,38593.1,2816.94,93.91,0.135,11.98,0.8049,0.177945,294.87,100.39,128.39,16.19,7.61,157.36,29.23,17.32,19.43,0.6379,14.15,63.4,,,,,,
2022-04-30,37644.1,2726.59,84.69,0.1274,10.97,0.7558,0.169004,277.83,95.89,114.0,14.51,6.76,142.21,25.89,14.23,17.84,0.5676,12.43,57.01,,,,,,
2022-05-01,38473.05,2824.86,89.65,0.1326,11.29,0.7896,0.175665,284.18,99.27,124.12,15.36,7.12,146.6,27.63,15.1,18.0,0.602,13.05,58.76,,,,,,
2022-05-02,38510.89,2856.21,87.45,0.1307,11.17,0.7806,0.173499,285.05,100.65,124.79,14.95,6.94,144.21,27.38,14.65,17.8,0.6159,12.95,60.31,,,,,,
2022-05-03,37719.59,2780.34,85.85,0.1294,11.13,0.7711,0.171962,279.35,99.35,119.63,14.73,6.86,141.14,26.85,14.63,17.56,0.6707,12.8,59.63,,,,,,
2022-05-04,39669.56,2939.98,92.76,0.136,12.2,0.8983,0.184721,299.99,106.25,134.35,16.32,7.94,159.43,30.61,15.72,19.91,0.7153,14.27,67.28,,,,,,
2022-05-05,36537.22,2747.43,84.52,0.1282,10.92,0.7884,0.171062,277.17,96.84,125.53,14.59,7.34,141.39,28.32,13.96,17.83,0.6344,12.71,59.02,,,,,,
2022-05-06,35999.1,2691.72,81.66,0.1277,10.79,0.7831,0.171494,274.81,96.69,123.65,14.32,7.58,138.38,27.95,13.87,17.66,0.6979,12.47,57.0,,,,,,
2022-05-07,35458.0,2634.8,78.83,0.1275,10.21,0.7598,0.167511,267.87,94.27,112.65,13.73,7.17,132.18,26.92,13.24,16.43,0.7484,12.07,55.03,,,,,,
2022-05-08,34027.91,2519.1,75.34,0.1241,9.99,0.7403,0.161629,261.75,93.83,114.0,13.26,7.1,125.92,26.51,13.12,15.71,0.7289,11.91,51.57,,,,,,
2022-05-09,30078.27,2228.5,62.13,0.1019,8.1,0.6018,0.140612,217.92,76.19,92.68,10.64,5.95,99.45,22.75,10.99,12.49,0.5738,9.91,41.21,,,,,,
2022-05-10,31002.39,2340.51,66.86,0.1081,8.58,0.6283,0.148397,231.66,80.12,93.08,11.35,6.07,105.24,23.89,11.36,13.57,0.5848,10.57,44.54,,,,,,
2022-05-11,28972.34,2075.93,50.82,0.085,6.93,0.5161,0.125737,193.96,66.31,83.09,9.05,4.89,82.28,19.91,8.58,10.75,0.4525,7.42,31.1,,,,,,
2022-05-12,28941.95,1954.39,44.65,0.0824,6.56,0.4724,0.120434,193.69,64.26,86.4,8.68,4.65,76.75,18.9,8.09,9.62,0.4222,7.22,30.19,,,,,,
2022-05-13,29232.18,2005.48,48.89,0.088,7.13,0.5281,0.132063,201.88,67.78,94.2,10.44,5.13,82.21,20.46,8.73,10.3,0.4426,9.27,32.17,,,,,,
2022-05-14,30041.88,2053.33,52.37,0.0893,7.25,0.5371,0.138111,208.47,68.81,105.67,11.28,5.17,86.44,21.05,8.8,10.77,0.463,8.53,33.89,,,,,,
2022-05-15,31290.05,2142.69,58.82,0.0931,7.96,0.598,0.144986,214.55,71.5,112.6,11.79,5.45,92.06,22.11,9.16,12.37,0.4902,9.22,36.54,,,,,,
2022-05-16,29839.89,2020.58,53.69,0.0879,7.42,0.5561,0.136163,197.37,67.13,102.9,10.62,5.06,83.94,20.87,8.3,11.07,0.4598,8.1,32.49,,,,,,
2022-05-17,30412.12,2088.96,57.02,0.0901,7.71,0.577,0.141607,206.73,73.04,114.63,11.02,5.46,92.53,21.74,8.56,11.46,0.4947,8.62,34.38,,,,,,
2022-05-18,28672.94,1911.98,49.87,0.0833,6.79,0.5053,0.127544,186.73,65.87,99.46,9.47,4.89,81.76,19.81,7.59,10.1,0.4328,7.49,29.57,,,,,,
2022-05-19,30274.59,2017.57,52.13,0.0866,7.21,0.5326,0.130466,196.24,72.02,104.67,10.02,5.18,91.65,20.89,8.19,10.82,0.4512,8.18,30.37,,,,,,
2022-05-20,29155.75,1956.58,49.37,0.0838,6.86,0.5155,0.126231,189.86,68.48,106.98,9.67,5.09,90.18,20.15,7.92,11.19,0.4329,7.77,28.76,,,,,,
2022-05-21,29408.26,1972.64,50.25,0.0843,7.05,0.5279,0.130507,192.01,69.78,104.31,9.98,5.22,91.17,20.31,8.17,11.05,0.4345,7.99,29.88,,,,,,
2022-05-22,30260.87,2040.92,52.44,0.0858,7.32,0.5413,0.135358,197.72,71.61,106.66,10.14,5.49,94.04,21.03,8.44,11.4,0.442,8.22,31.68,,,,,,
2022-05-23,29082.52,1971.06,49.11,0.0833,7.01,0.5129,0.128708,191.72,68.95,99.18,9.88,5.62,99.32,21.79,8.16,11.13,0.4165,7.76,29.04,,,,,,
2022-05-24,29626.44,1978.15,49.64,0.0836,7.22,0.5214,0.132961,195.37,70.2,100.06,10.18,5.59,106.43,24.17,8.4,11.07,0.4187,7.92,29.03,,,,,,
2022-05-25,29503.49,1940.83,47.94,0.0829,6.95,0.5139,0.132074,190.03,68.16,95.67,9.87,5.62,101.87,23.81,8.18,10.73,0.4053,7.77,27.21,,,,,,
2022-05-26,29166.06,1790.65,43.42,0.0778,6.57,0.4785,0.12416,179.2,63.42,87.51,9.12,4.94,100.94,21.86,7.62,9.6,0.3789,7.3,23.4,,,,,,
2022-05-27,28598.31,1724.83,41.09,0.0815,6.28,0.4562,0.120336,174.68,61.51,86.11,9.11,4.7,92.29,22.5,7.21,9.26,0.36,6.95,22.55,,,,,,
2022-05-28,29008.99,1790.23,44.2,0.0818,6.57,0.4643,0.122588,178.55,62.99,86.67,9.64,4.98,95.36,22.74,7.54,9.41,0.367,7.22,24.73,,,,,,
2022-05-29,29447.07,1811.1,44.91,0.0826,6.71,0.4817,0.130916,184.88,63.58,92.3,9.98,4.94,95.33,23.7,7.61,9.59,0.3786,7.12,26.13,,,,,,
2022-05-30,31711.42,1998.3,47.2,0.088,7.45,0.5697,0.143437,196.88,69.07,98.78,10.47,5.66,117.3,24.78,8.2,10.51,0.4199,8.11,27.7,,,,,,
2022-05-31,31784.05,1940.59,45.75,0.0858,7.59,0.6263,0.1506,204.51,68.32,93.37,10.34,5.69,112.99,23.73,8.09,10.32,0.4108,8.27,26.41,,,,,,
2022-06-01,29788.79,1816.05,40.1,0.081,6.93,0.5515,0.136879,185.8,62.64,89.74,9.45,5.13,106.27,21.99,7.42,9.33,0.3845,7.63,23.66,,,,,,
2022-06-02,30433.75,1832.45,40.82,0.08269,7.191,0.587,0.142983,188.86,64.38,91.2,9.88,5.298,110.87,22.41,7.73,9.629,0.3947,9.44,24.63,,,,,,
2022-06-03,29670.85,1773.25,38.23,0.08023,6.847,0.5594,0.146016,182.79,62.54,90.17,9.365,5.067,106.96,21.81,7.39,9.177,0.3809,7.905,22.98,,,,,,
2022-06-04,29843.18,1803.35,38.99,0.08183,7.406,0.5662,0.143441,188.68,63.68,90.37,9.44,5.133,106.84,21.96,7.46,9.246,0.3883,7.737,24.57,,,,,,
2022-06-05,29901.54,1804.7,38.49,0.081,7.64,0.5669,0.143326,179.68,63.1,90.07,9.339,5.084,103.57,21.8,7.362,9.166,0.3914,7.34,24.15,,,,,,
2022-06-06,31343.61,1858.21,42.35,0.08243,7.971,0.6087,0.144814,185.43,64.38,94.45,9.492,5.369,105.84,22.51,7.556,9.457,0.4126,7.592,25.99,,,,,,
2022-06-07,31106.9,1811.89,39.28,0.0803,8.705,0.6136,0.140233,181.8,63.77,93.53,9.214,5.211,99.11,21.56,7.315,9.187,0.3989,6.828,24.56,,,,,,
2022-06-08,30177.0,1790.72,38.79,0.07924,8.696,0.6405,0.139974,176.62,61.34,96.4,8.995,5.08,96.27,21.28,7.184,8.753,0.4164,6.502,24.49,,,,,,
