timestamp,date,open,high,low,close,volume
1595923200000,2020-07-28 08:00,10884.5,11022.9,10568.6,10984,13783.59349153
1595937600000,2020-07-28 12:00,10983.9,11180,10908.9,11149.4,11731.98661079
1595952000000,2020-07-28 16:00,11149.4,11169.9,10841.6,10991.7,14344.52323991
1595966400000,2020-07-28 20:00,10991.7,11049.6,10856.4,10908,7015.25502792
1595980800000,2020-07-29 00:00,10908.1,10998.6,10834.6,10976.1,9826.26136258
1595995200000,2020-07-29 04:00,10976.1,11078.4,10923.6,11012.9,8218.7834496
1596009600000,2020-07-29 08:00,11012.8,11144,10912.3,11096.7,11704.94392614
1596024000000,2020-07-29 12:00,11096.7,11294.2,10985.5,11161.5,14720.16508245
1596038400000,2020-07-29 16:00,11161.6,11280,11110,11203.7,11580.69732427
1596052800000,2020-07-29 20:00,11204.7,11340,11045.1,11101.1,10579.15153544
1596067200000,2020-07-30 00:00,11101.1,11119.6,10941.2,10985.9,11616.42351184
1596081600000,2020-07-30 04:00,10986,11045.9,10900,10942.6,13931.78719648
1596096000000,2020-07-30 08:00,10943,11005.9,10892.5,10927.3,10111.0753496
1596110400000,2020-07-30 12:00,10927.8,11039.8,10829.7,11010.8,8325.94400247
1596124800000,2020-07-30 16:00,11010.9,11131.2,10972.3,11117.7,10009.03415195
1596139200000,2020-07-30 20:00,11117.7,11170,11066.6,11099.6,8978.08319817
1596153600000,2020-07-31 00:00,11099.6,11133.5,10962.5,10977.1,9735.98280871
1596168000000,2020-07-31 04:00,10977.2,11154,10977.1,11129.3,9095.04925204
1596182400000,2020-07-31 08:00,11129.4,11226.3,11086.4,11218.7,10736.78683779
1596196800000,2020-07-31 12:00,11218.5,11368,11115.5,11348.1,12614.22257906
1596211200000,2020-07-31 16:00,11347.3,11441.5,11219.5,11316.3,11632.48039585
1596225600000,2020-07-31 20:00,11315.6,11422.1,11283.8,11336.6,6227.54400331
1596240000000,2020-08-01 00:00,11336.6,11400.7,11210.4,11365.5,7556.63885513
1596254400000,2020-08-01 04:00,11366.3,11745.9,11335.1,11655,9641.90967451
1596268800000,2020-08-01 08:00,11655.1,11730,11542.8,11653.7,6833.90374458
1596283200000,2020-08-01 12:00,11653.6,11693.1,11492.6,11631.3,7510.2328755
1596297600000,2020-08-01 16:00,11632.2,11849,11559.6,11768.3,15238.57079716
1596312000000,2020-08-01 20:00,11769.6,11857.5,11674.4,11803.9,7178.78385596
1596326400000,2020-08-02 00:00,11803.9,12000,11745,12000,8302.21239638
1596340800000,2020-08-02 04:00,12000,12100,10422,11326.2,27134.43873936
1596355200000,2020-08-02 08:00,11326.2,11340.5,10938.6,11109.9,11064.71810241
1596369600000,2020-08-02 12:00,11108.3,11180,10955.4,11086.8,8955.17191615
1596384000000,2020-08-02 16:00,11085.5,11280,11064.9,11203.2,10648.43992079
1596398400000,2020-08-02 20:00,11202.8,11216.6,11000,11070.8,7744.73659092
1596412800000,2020-08-03 00:00,11071.4,11204.9,10915.4,11134.7,8372.07220744
1596427200000,2020-08-03 04:00,11134.8,11243.7,11127,11197.2,5423.27434789
1596441600000,2020-08-03 08:00,11197.2,11242.9,11122,11228.9,7859.9020486
1596456000000,2020-08-03 12:00,11229.7,11381.6,11191.8,11381.6,7567.59367176
1596470400000,2020-08-03 16:00,11381.5,11469,11325.2,11400.1,7347.01645733
1596484800000,2020-08-03 20:00,11400.1,11416.7,11139.6,11220.4,8773.1164008
1596499200000,2020-08-04 00:00,11220.4,11414.1,11216.4,11260.6,7321.29749647
1596513600000,2020-08-04 04:00,11260.7,11324.6,11193.2,11290.3,11973.53596838
1596528000000,2020-08-04 08:00,11290.3,11315,11050,11119.5,19626.33223753
1596542400000,2020-08-04 12:00,11118.2,11236.7,11015.1,11210.6,8076.04377664
1596556800000,2020-08-04 16:00,11210.6,11266.2,11128.2,11222,6862.12771889
1596571200000,2020-08-04 20:00,11222,11268.5,11158.9,11190,7375.19338092
1596585600000,2020-08-05 00:00,11190.1,11240.9,11091.2,11240.9,9573.12779694
1596600000000,2020-08-05 04:00,11240.9,11324.9,11229.2,11277.6,9944.9405919
1596614400000,2020-08-05 08:00,11277.7,11450,11273.7,11436.8,9987.10653581
1596628800000,2020-08-05 12:00,11436.8,11688,11388.8,11660.3,10428.70717217
1596643200000,2020-08-05 16:00,11660.4,11713,11614.3,11645.6,7732.77392044
1596657600000,2020-08-05 20:00,11645.5,11778.5,11512,11739.1,9312.85494222
1596672000000,2020-08-06 00:00,11739.2,11798,11602.3,11645.3,13735.02098114
1596686400000,2020-08-06 04:00,11645.2,11678.3,11561.6,11625,9101.37474084
1596700800000,2020-08-06 08:00,11625,11754.7,11624.9,11690.9,8168.72406855
1596715200000,2020-08-06 12:00,11690.9,11876,11690.8,11836.2,9363.8005276
1596729600000,2020-08-06 16:00,11836.3,11899,11779.9,11865.5,8928.95105424
1596744000000,2020-08-06 20:00,11865.5,11885.4,11616,11762.9,7403.67148136
1596758400000,2020-08-07 00:00,11762.9,11910,11732.2,11825.2,8815.92173949
1596772800000,2020-08-07 04:00,11825.3,11843,11726.5,11780.1,11049.3649174
1596787200000,2020-08-07 08:00,11780.1,11848.6,11678.4,11754.8,11867.6346107
1596801600000,2020-08-07 12:00,11753.2,11770,11500,11641,9801.52246111
1596816000000,2020-08-07 16:00,11641,11663.8,11322.1,11488.8,10910.83745602
1596830400000,2020-08-07 20:00,11488.9,11637,11470.4,11592.8,7010.11006708
1596844800000,2020-08-08 00:00,11592.8,11657.6,11530.3,11541.6,7215.60417555
1596859200000,2020-08-08 04:00,11541.3,11621.4,11515.4,11585.6,7285.40040811
1596873600000,2020-08-08 08:00,11585.6,11793.7,11563.5,11774.3,9257.18999236
1596888000000,2020-08-08 12:00,11774.4,11809.9,11707.6,11737.1,5094.00484162
1596902400000,2020-08-08 16:00,11738,11755,11589,11712.5,8806.74355542
1596916800000,2020-08-08 20:00,11712.5,11780,11666.2,11762.3,5634.17647939
1596931200000,2020-08-09 00:00,11762.2,11793.2,11671,11732,7850.29587418
1596945600000,2020-08-09 04:00,11732.1,11737.9,11633,11700,7755.53305348
1596960000000,2020-08-09 08:00,11699.9,11715.6,11609,11685.5,7588.19107589
1596974400000,2020-08-09 12:00,11685.4,11685.4,11537.9,11569.8,6084.75450595
1596988800000,2020-08-09 16:00,11569.9,11656.3,11525,11628.7,6892.72666266
1597003200000,2020-08-09 20:00,11628.7,11692.4,11624.5,11679.2,6066.09898755
1597017600000,2020-08-10 00:00,11679.2,12053.6,11679.2,12008.1,13020.8763574
1597032000000,2020-08-10 04:00,12008.2,12044.7,11925.5,11965,7715.86166478
1597046400000,2020-08-10 08:00,11964.9,12001.9,11450,11733.2,10988.75434206
1597060800000,2020-08-10 12:00,11733.2,11963.9,11706.3,11920,8109.43707631
1597075200000,2020-08-10 16:00,11920,11948.7,11812.2,11864.9,7464.56841726
1597089600000,2020-08-10 20:00,11864.9,11891,11762.5,11890.8,6391.55857426
1597104000000,2020-08-11 00:00,11890.9,11935.5,11805.3,11826.8,8719.85176611
1597118400000,2020-08-11 04:00,11826.2,11855.2,11701.1,11742.7,8261.59181788
1597132800000,2020-08-11 08:00,11742.8,11765.7,11641.5,11734.3,11651.53489769
