top_n,tier_cutoff,trailing_stop,atr_stop_mult,rsi_hi,use_regime,train_cagr,train_dd,train_mar,train_win,val_cagr,val_dd,val_mar,val_win,val_sharpe
12,50.0,0.25,3.0,70.0,True,0.053269441870060996,-0.16180909480888106,0.3292116671994215,0.4132029339853301,0.5684866783401465,-0.24495882333234076,2.3207438319903617,0.49065420560747663,1.6004056369746538
8,60.0,0.2,3.0,80.0,False,0.05952490128360033,-0.1818430856368668,0.3273421206812841,0.44,0.5321766706975044,-0.21187914139128872,2.511699203626207,0.5203703703703704,1.5707401324216874
8,60.0,0.25,3.0,80.0,False,0.05952490128360033,-0.1818430856368668,0.3273421206812841,0.44,0.5486746145401293,-0.21187914139128883,2.589564083266044,0.5231910946196661,1.5998946822120061
8,60.0,0.3,3.0,80.0,False,0.05952490128360033,-0.1818430856368668,0.3273421206812841,0.44,0.5775145255920726,-0.21187914139128872,2.725678996997374,0.5279850746268657,1.644277429440705
12,60.0,0.2,3.0,70.0,False,0.05623190227867392,-0.17634532864239394,0.31887378424809376,0.42152466367713004,0.5180023640741889,-0.2237838579046496,2.3147440969352697,0.492845786963434,1.5218673873712816
12,60.0,0.25,3.0,70.0,False,0.05623190227867392,-0.17634532864239394,0.31887378424809376,0.42152466367713004,0.5450763124937141,-0.22378385790464983,2.4357266766129357,0.4960127591706539,1.572607430569539
12,60.0,0.3,3.0,70.0,False,0.05623190227867392,-0.17634532864239394,0.31887378424809376,0.42152466367713004,0.5711384491114122,-0.22378385790464983,2.55218787654811,0.4983974358974359,1.6154175408574396
12,60.0,0.2,3.0,80.0,False,0.0564133413909389,-0.178914969224497,0.31530811332031794,0.44269662921348313,0.6119831475469464,-0.21990237834322357,2.7829764832818826,0.5041597337770383,1.7153190931714246
12,60.0,0.25,3.0,80.0,False,0.0564133413909389,-0.178914969224497,0.31530811332031794,0.44269662921348313,0.6401955518483828,-0.21990237834322335,2.911271613666526,0.5075125208681135,1.761126194513721
12,60.0,0.3,3.0,80.0,False,0.0564133413909389,-0.178914969224497,0.31530811332031794,0.44269662921348313,0.6824596440268542,-0.19572771037678227,3.4867809096274462,0.5109243697478991,1.8285330919006728
